2348000	No one.##laptop,chair,dining table,keyboard	Babu kowa.
2417953	How many legs do the elephants have?##elephant,elephant,elephant,elephant	Kafafu nawane da giwayen?
2391500	The camera.##person,backpack,skateboard,car,traffic light,car,fire hydrant,person,car,person	Kamarar.
2346120	What is melted on the pizza?##pizza,dining table,person	Menene narkakke akan fizzan?
2394020	Along the water.##horse,horse,person,person	Gabar ruwan.
2393293	On the trees.##elephant,elephant,elephant,elephant,elephant,person,person,person,elephant,person	Kan bishiyoyi.
2409141	Dishes and cups.##spoon,bottle,sink,sink,spoon,bottle,sink,toilet,sink,cup	Kwanuka da kofi.
2336932	4##person,cup,cup,cup,bowl,dining table,cup,bowl,cup,knife	4
2392162	Where is the tree planted?##vase,vase,vase,potted plant,potted plant,potted plant,potted plant	A ina aka shuka bishiyar?
2412651	Green.##person,bench,bench,bench,bench	Kore
2374167	White veil.##person,tie,person,orange	Farin gyale.
2401010	What is being brushed?##toothbrush,person	Menene ake gogewa?
2350133	On the beach.##bird	Yana gefen ruwa.
2398813	Cement.##person,person,person,person,person,person,person,bicycle,bicycle,person	Siminti
2354016	One.##person,truck,truck	Ɗaya.
2343921	Playground.##teddy bear	Wajan wasa.
2342838	What is the desk made of?##tv,chair,tv,person,keyboard,person,keyboard,laptop,laptop,laptop	Dame a kai teburin ?
2402446	What is the main color of the trunk?##bird	Menene jigon launin jikin bishiyar?
2339630	Stop.##stop sign,fire hydrant,car	Tsaya.
2362498	Under umbrellas.##person,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella	A karkashin lema.
2358683	On the plates.##oven,dining table,bottle,bottle,person,cup,potted plant,bowl,refrigerator,cup	Akan faranti.
2383348	Cat.##cat,laptop,person,keyboard,backpack	Mage.
2381658	White.##bird,bird,bird,bird,bird,bird	Fari.
2316259	Farm.##sheep,sheep	Gona.
2339787	What is blue?##airplane,person,car,car,person,truck,cell phone,car,person,car	Menene shuɗi?
2393878	Clouds.##person,skateboard,person,person,person,person,person,skateboard,person,person	Gajimare.
2382680	Light brown.##horse,horse,person,bird,person	Ruwan ƙasa mai haske.
2411164	What kind of flowers are in the vase?##vase,bowl,book,potted plant,potted plant,vase	Wasu irin furanni ne a cikin kaskon furanni?
2402050	White.##person,cell phone,truck,car,cell phone,car,car,person,cell phone,train	Fari.
2343260	Eight.##cow,cow,cow,cow,cow,cow,cow,cow,cow,cow	Takwas.
2358721	Wood.##chair,cake,chair,dining table,book,donut,chair,donut,book,donut	Katako.
2394020	The men are riding them.##horse,horse,person,person	Mazan suna hawan sune.
2391201	Zero.##zebra,zebra,zebra	Sifili.
2385611	What direction is the cat looking?##cat	Wanne ɓangaren magen ke kalla?
2351039	0##cup,cup,cup,cup,pizza,dining table,cup,carrot,carrot,knife	Babu.
2317521	What food is there?##pizza	Wani abinci ne a gurin?
2403313	Man in the middle.##person,person,person,book,tie,bench,bench,tie,backpack,remote	Mutumin dake tsakiya.
2408406	What is the boat made of?##umbrella,umbrella,boat,person,boat	Da me akayi kwalekwalen?
2332221	Where is this scene?##boat,umbrella,umbrella	Ina ne hakan?
2393819	A bag.##person,person,person,bench,bench,bottle	Jaka.
2400749	What is wooden and brown?##bed,person,bed,bed	Menene na katako kuma ruwan ƙasa?
2331905	Where is location?##car,bus,car,car,person,car,person,car,person,car	Ina wurin yake?
2334649	How many giraffes are shown?##giraffe,giraffe,zebra,zebra	Raƙumin dawa nawa aka nuna?
2334356	What color is the paper bag?##laptop,person,bed,knife,bed,knife,cell phone,bed	Wani launi ne jakar takardar?
2342392	To the catcher.##person,person,person,person,person,person,baseball glove,person,person,baseball bat	Zuwa ga mai kamawa.
2398027	White.##clock,truck,car	Fari.
2347031	One.##cat,bottle,dining table,chair,bench,chair,chair	Ɗaya.
2352633	2:35 PM##clock,car,clock	2:35 PM
2343352	Where is the knife?##bowl,bowl,knife,bowl,sandwich,sandwich,dining table,carrot,dining table	Ina wuƙar?
2328845	Who is on the ground?##person,person,person,person,person,chair,person,person,chair,dining table	Suwaye a ƙasa?
2396267	No woman.##motorcycle,motorcycle,car,car,car,car,car,car,car,car	Babu mata.
2348077	What is in the batter's hands?##person,person,person,person,baseball bat,person,motorcycle,person,person,clock	Menene a hannun me buga kwallon?
2364087	Fatty.##person,person,person,chair,chair,bowl,person,chair,chair,dining table	Mai kiba.
2376233	On the wing tips.##airplane	A ƙarshen fuffuken.
2332687	3##	Uku.
2395326	Baby and adult.##cow,boat,cow,cow,boat,person,boat,boat,boat,person	Jariri da babba.
2404308	What is in the background?##airplane,airplane,person,truck,person,airplane,person,truck,car,car	Menene a bayan?
2378098	Where is the motorcycle?##person,person,person,motorcycle,person,person,person,person	Ina mashin?
2340690	When is this?##dog,car,bench	Yaushe ne nan?
2316490	Cat.##cat,umbrella,chair,chair	Kuliya.
2390460	What is under the rice?##broccoli,broccoli,broccoli,carrot,carrot,broccoli,carrot,carrot,broccoli,broccoli	Menene ƙasan shinkafar?
2350161	Where is the cat's tail?##bed,cat,bottle,book,book,cell phone	Ina wutsiyar magen?
2365424	Wood.##person,teddy bear,teddy bear,tie,teddy bear,teddy bear,bench,potted plant,vase	Katako.
2383842	How is the leash attached to the cat?##dog,cat	Ta yaya linzamin ke maƙale da magen?
2332982	Orange.##person,skis	Ruwan lemo.
2320105	Where is this activity?##person,frisbee	A ina wannan wasan yake?
2335423	What color is the wall?##refrigerator,oven,sink,book,oven,sink	Menene launin bangon?
2411026	"Grey, red and blue."##airplane,person,person,person,person,suitcase,suitcase,suitcase,person	"Toka, ja da shuɗi. "
2404623	"What is the broccoli, cooked or raw?"##broccoli,broccoli,broccoli,cake,dining table,carrot,broccoli,cake,broccoli,broccoli "Yaya broccolin yake, a dafe ko ɗanye?"
2326635	It is a continous flow.##bicycle,bicycle,person,potted plant	Ta kasance mai cigaba da gudana.
2393748	Jumping.##person,frisbee,person	Tsalle.
2328161	When the destination is reached.##teddy bear,teddy bear,chair,car,chair,chair,chair	Idan anje inda ake son zuwa.
2405799	Where is the bench?##bench,person	Ina bencin?
2412909	A basket.##person,banana,banana,baseball glove,banana,banana,banana,banana,banana	Kwando.
2324239	Three.##bench,bench,bench,bench,bench,bench,bench,bench,person,chair	Uku.
2402013	In the platform.##train,person,person	A dandamali.
2401317	What is the fence on the right made of?##person,traffic light,car,car,traffic light,person,traffic light,car,person,car	Dame akayi dangar dame gefen damar?
2348077	When was the photo taken?##person,person,person,person,baseball bat,person,motorcycle,person,person,clock	Da yaushe aka dauki hoton?
2321066	When was this photo taken?##person,skateboard,person	Da yaushe aka ɗauki wannan hoton?
2402563	When was this taken?##clock	Da yaushe aka ɗauki wannan hoton?
2411204	What is tihe girl holding?##person,person,cell phone,person,person,person,person,chair	Me yarinyar take riƙe dashi?
2366233	What line is on the road?##truck,car	Wani layi ne a kan hanya?
2374637	1##surfboard,person	1
2355145	What is behind the sink counter top?##sink,sink,chair	Menene a bayan saman kantar sink ɗin?
2404623	Cooked.##broccoli,broccoli,broccoli,cake,dining table,carrot,broccoli,cake,broccoli,broccoli	A dafe.
2410331	14##person,skateboard	14
2390092	White plate.##carrot,bottle,dining table,carrot,carrot,carrot,donut,pizza,dining table,carrot	Farin farantin.
2407273	Blue and orange.##toilet	Shuɗi da ruwan lemo.
2320760	No one.##bear,person	Ba kowa.
2364087	What is the woman doing?##person,person,person,chair,chair,bowl,person,chair,chair,dining table	Me matar take yi?
2403941	Red.##stop sign,person	Ja.
2342715	Athletes.##person,skis,person,person,person,person,person,person,person,person	Yan wasa.
2335099	During the day.##laptop,mouse,potted plant,potted plant,chair,potted plant,cup,keyboard,book,vase	Da rana.
2416479	How many bike tires are pictured?##person,person,person,person,person,person,person,baseball glove,person,person	Tayar keke nawa ne a hoton?
2376147	What is the white clumps?##person,person,pizza,person,dining table,wine glass,person,person,knife,elephant	Menene fari curarre?
2402947	What is the boy sitting on?##person,person,person,person,handbag,apple,handbag,person,banana,apple	Akan me yaron ke zaune?
2399443	Stepping on the leash.##person,dog,horse	Taka leshin.
2386598	The lower half of the picture.##cup,banana,banana,dining table	Rabi zuwa ƙasan hoton.
2409599	Red.##boat,boat,boat,boat,boat,boat,chair,boat,boat	Ja.
2349360	A tennis racket.##person,person,tennis racket,sports ball	Raket ɗin tanis.
2411229	What's the wall made of?##	Dame aka yi bangon?
2347209	A field.##person,person,person,person,baseball bat,baseball glove,person	A filin.
2409139	What is on top of the horse's back?##bird,horse,bench	Menene a saman bayan dokin?
2342715	Watching.##person,skis,person,person,person,person,person,person,person,person	Kallo.
2329989	When was this?##boat,boat,boat,car,boat	Yaushe ne wannan?
2348221	How many boys are running?##person,person,person,person,person,sports ball,bottle	Yara maza nawa ke gudu?
2339731	Three.##car,car,car,parking meter,car,car,car,parking meter,car	Uku.
2407162	What color is the no left turn sign?##stop sign,fire hydrant,truck,car	Mene launin alamar kar a juya hagu?
2315483	How many signs are there?##person,stop sign,person,handbag,handbag	Alamomi nawa ne a nan?
2318370	How many fences are there?##cow,cow,cow,cow,cow,cow,cow,cow,cow,cow	Nawa ne adadin shinge a gurin?
2395721	White.##train,person,person,person,traffic light,person	Fari.
2344916	On paper.##scissors,knife,bed,bed	Akan takardar
2397109	Green and white.##traffic light,person,person,traffic light,traffic light,person,person,person,person,person	Kore da fari.
2375728	Veggie.##cup,person,fork,dining table,broccoli,cup,broccoli,broccoli,pizza,cup	Kayan lambu.
2319759	Red.##person,cell phone	Ja.
2410132	Behind the trees.##horse,horse	Bayan bishiyu.
2410402	Who is holding the surfboard?##person,surfboard,umbrella,boat,cow,bird,umbrella	Wa ke riƙe da surfboard?
2327263	How many people are in the pic?##person,donut,car,person,car,person,car	Mutane nawa ne ajikin hoton?
2391897	On the clock tower.##clock,clock	Kan hasumiya agogo.
2416971	Black.##person,surfboard,person	Baƙi.
2396522	Surfing.##person,surfboard	Sulun igiyar ruwa.
2370739	What color is the skateboard?##person,skateboard,car,car,car	Wana launine abin zamiyar kankarar?
2340750	When was the picture taken?##person,person,person,person,frisbee,person,person,person,person,person	Yaushe aka ɗauki hoton?
2329019	On top of a television.##cat,tv,person,person	Akan talabijin.
2363650	The man.##cat,person,couch,laptop	Mutumin.
2392682	Where is this picture taken?##frisbee,person,person,person,person,person,person,person,person,person	A ina aka ɗauka wannan hoton?
2394080	Where are the bricks?##bench,potted plant	Ina bulo ɗin?
2363167	What gender is the person?##person,tie	Wana jinsi ne mutumin?
2393818	Clear.##kite,kite,kite,boat,kite,kite,kite,kite,kite,kite	Washe.
2327133	What number is on top of the front of the bus?##bus,cow,person,cow	Wacce lamba ce a saman gaban bas ɗin?
2379780	What color are the elephants?##elephant,elephant	Mene launin giwayen?
2349259	What color is the wine bottle?##cup,bottle,person,cup,bottle,person,cup,wine glass,dining table,bottle	Menene launin kwalbar ruwan inabi?
2387827	Two.##person,person,banana,chair,banana,banana,banana,banana,banana,chair	Biyu.
2339853	What is the black ring shaped food?##broccoli,broccoli,broccoli,broccoli,donut,broccoli,broccoli,broccoli,bowl,dining table	Wani abinci ne baƙi mai siffar zobe?
2374619	Wood.##refrigerator,oven	Katako.
2366013	Cloudy.##person,person,kite,person,kite,person,chair,kite,kite,person	Mai gajimare.
2355190	Surfing.##person,surfboard	Hawa igiyar ruwa.
2335574	On the people's hands.##person,person,skis,person,person,person,person,skis,person	A hannun mutane.
2322449	Walking.##person,umbrella,person,umbrella,person,umbrella,person,handbag,handbag,handbag	Tafiya.
2352795	In a car.##cat,car,car,dog	A cikin mota.
2396449	What is in basket?##person,chair,dining table,cell phone,cup,donut,donut,donut,knife,cup	Menene a cikin kwandon?
2368614	What is in the sky?##person,person,person,person,person,person,person,banana,banana,banana	Menene a sararin samaniya?
2330773	The sheep.##sheep,sheep,sheep,sheep	Tumakan.
2405601	Sand.##person,kite,person,person	ƙasa
2323128	Who is pulling the cart?##horse,person	Waye yake jan amalanken?
2325258	Next to the front seat.##person,person,tv,chair,bus,person,scissors,person	Kusa da wurin zaman gaba.
2357618	One is older.##zebra,zebra	Ɗaya ya girma ɗaya.
2365243	What brick objects are coming off the tops of the buildings?##bus,bus,car,bus,car,car,car,car,car,car	Wasu abubuwan tubali ne suke futowa daga saman ginin?
2359134	Where is the image taken?##person,skateboard,person,skateboard,person	A ina aka ɗauka hoton?
2409594	What color is the jacket?##snowboard,person	Mene launin rigar ?
2328681	Stopping.##train,train,car	Tsayawa.
2322969	Two.##apple,apple,bowl,apple,apple,dining table,apple,apple,apple,apple	Biyu.
2379868	Night time.##stop sign,traffic light	Da dare.
2325258	What color are the poles?##person,person,tv,chair,bus,person,scissors,person	Menene launin pol ɗin?
2344773	A house.##kite,kite,kite,kite,kite,kite,kite,kite,kite,kite	Gida.
2372034	One slice.##fork,person,pizza,chair,dining table,person,knife,person,cup,chair	Yanka ɗaya.
2360550	What does the lit up sign mean?##traffic light,car,car,car,car,car,car,car,traffic light,car	Me alamar hasken take nufi?
2343352	Why are there toothpicks in the sandwich?##bowl,bowl,knife,bowl,sandwich,sandwich,dining table,carrot,dining table	Meyasa aka sa tsinken sakace a cikin sadwic
2339344	What color are the rocks on shore?##banana,orange,apple,orange,orange	Menene launin duwatsun bakin ruwa?
2414799	What color is the car behind the motorcycle?##person,motorcycle,car,car,person,person,person,person,person,person	Menene launin motar da take bayan babur?
2399898	Green.##horse,sheep,dog,horse	kore.
2389113	What is silver in color?##boat,boat,boat,truck,truck,boat	Menene me launin azurfa?
2359015	Who has a white shirt?##airplane,person	Wanene yake da farar riga?
2398318	Whiskers.##cat,horse,remote,couch	Gashi baki.
2363386	A dog.##mouse,dog,chair,potted plant,dining table	Kare.
2386677	In front of tub.##toilet,sink,toilet,chair,toothbrush,bowl,toothbrush	A gaban bawun wankan.
2413695	What is in the background?##giraffe,giraffe,zebra,zebra,giraffe,zebra,giraffe,zebra,zebra,zebra	Menene a baya?
2354655	What color is the stoplight?##person,traffic light,car,parking meter,car,car,car,car,car,car	Wanne launi ne jikin danja?
2398174	What color os the bus nearest the camera?##bus,person,bus,bus,person,train,truck,person	Mene launin motar bas din dake kusa da kamera?
2319245	When was this picture taken?##person,person,tennis racket,tennis racket	Yaushe aka ɗauki wannan hoton?
2366070	When does the scene take place?##person,frisbee,person,backpack,person	Yaushe yanayin ya faru?
2360305	Metal and glass.##bench,bench,potted plant,traffic light,traffic light,bench,traffic light	Ƙarfe da gilas.
2316928	A hat.##person,surfboard,backpack	Hula.
2401183	Wall barrier.##person,umbrella,person,umbrella,person,train,handbag	Bango.
2401272	What is on the zebra's head?##zebra,zebra,cow,bird	Menene a kan jakunan dawan?
2398626	How many laptops are there?##tv,laptop,book	Nawa ne adadin kwamfutar tafi-da-gidanka a gurin?
2341633	Where are the clouds?##clock	Ina hadarin yake?
2371631	The center.##clock,person	Tsakiyan.
2374568	A pink umbrella.##person,person,umbrella,horse,horse,person,person,handbag,handbag,handbag	Lema launin pink.
2378502	What is in the sheep's ears?##sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep	Mene a kunnan tumaki?
2387790	What is in the player's hand?##person,baseball bat,person,person,person,backpack,car,backpack,baseball glove,bench	Menene a hannun ɗan wasan?
2400498	What is on the bedside table?##bed,clock,clock	Menene a kan tebur ɗin gefen gadon?
2334064	When was the picture taken?##person,skis,person,backpack	A yaushe aka ɗauki hoton?
2342612	Who took the picture?##clock,clock,clock	Wa ya ɗauki hoton?
2362870	What is on the bed?##bed,book,remote,backpack	Mene akan gadon?
2400847	Licking the plant.##potted plant,cat,vase,dog,cat,broccoli	Lasar ganyen bishiya.
2392531	What color is the train?##train,car,car,car,car,car,car,car	Mene launin jirgin ƙasan?
2370181	What color is the tablecloth on the table?##cup,bottle,person,dining table,bowl,cup,chair,cup,spoon,spoon	Mene launin mayafin tebur in dake kan tebur?
2401945	Green.##person,person,sports ball,sports ball,person,person,person,person,person,person	Kore.
2336726	What color is the broccoli?##cat,broccoli	Menene launin brokoli?
2415913	What is below the desk?##laptop,keyboard	Menene a ƙarƙashin tebur ɗin?
2407019	What time does the clock show?##clock,oven	Wani lokaci agogo ya nuna?
2356034	Two.##person,person,person,person,person,person,person,person,person,person	Biyu
2385206	Red.##stop sign,car,car,car,car,person	Ja.
2363132	Wood.##train	Katako.
2414214	How many oranges are shown?##apple,apple,orange,orange,orange,apple,orange,apple	Lemuka nawa aka nuna?
2415200	How many officers are shown?##horse,person,person,person,horse,bicycle,person,person,person,person	Jami'ai nawa aka nuna?
2358413	What is in a row?##clock	Menene a jere?
2367880	Pizza.##pizza,person,knife,pizza	Pizza.
2396733	Purple.##knife,bowl,knife,frisbee,bottle,bowl,bowl	Ruwan malmo.
2324364	Blue.##person,person,person,person,person,person,person,person,person,person	Shuɗi.
2408059	Pepperonis.##pizza	Pepperonis.
2384576	Where was this photo taken?##dog,truck,car	A ina aka ɗauka hoton?
2376728	What is the cake kept on?##fork,wine glass,fork,bowl,dining table,cake,bowl,knife,fork	Akan me aka ajiye kek ɗin?
2388340	Two cook sausages.##carrot,broccoli,broccoli,dining table,bowl,carrot	Nikakken nama guda biyu.
2393860	When is the picture taken?##train,person,person,person,person,traffic light,person,person,person,person	Yaushe aka ɗauki hoton?
2401948	On the plate.##pizza,carrot	A kan farantin.
2384135	Green.##person,person,person,person,person,person,person,person,person,person	Koriya.
2345710	How many dogs are in the picture?##dog,sheep,cow,cow,cow,cow,cow,cow,cow,cow	Karnika nawa ne a hoton?
2390215	What is two story?##person,tie,car,car,truck,car,cell phone,person	Menene labarin biyu?
2406916	A chair.##person,person,tie,chair,potted plant,chair	Kujera.
2336925	What is on the bed?##bed	Mene ne akan gadon?
2395638	What is green in the photo?##elephant	Menene kore a hoton?
2417150	Sailing.##boat,dog,person,chair,boat,person	Tafiya cikin jirgin ruwa.
2342858	The catcher.##person,person,person,baseball glove,baseball bat	Mai kamawa.
2385208	What is the table made of?##bottle,bottle,wine glass,dining table,dining table,dining table	Dame aka yi tebur din?
2372533	Train station.##train,person,traffic light,traffic light	Tashar  jirgin ƙasa.
2348951	What color are the tree leaves that are shown?##person,skis	Wana launi ne ganyayyakin da aka nuna?
2411204	Girl with long hair.##person,person,cell phone,person,person,person,person,chair	Yarinya mai dogon gashi.
2363898	What color is the sky?##airplane	Wani launi ne da sama?
2414305	Shadow.##person,person,refrigerator,person,person,scissors,person,person	Inuwa.
2332687	Streetlight.##	Fitilar titi.
2325544	Right.##person,skis	Dama.
2417694	Who is next to the animal?##bear	Wanene akusa da dabbar?
2321802	Ten.##clock,person,clock,person,traffic light	Goma.
2362311	Cat.##cat,potted plant,potted plant,potted plant,vase,potted plant,tv	Mage.
2365173	Behind the log beams.##person,person,skis,teddy bear	Bayan log beams
2389491	A white sign.##person,person,baseball bat,sports ball,person,person,person,baseball bat,person,person	Farar alama
2374937	Electric burners.##refrigerator,oven,chair,microwave,microwave,chair	Murhun lantarki.
2381990	Brown.##person,cup,cup,person,bottle,bench,bowl,dining table,bottle,dining table	Ruwan ƙasa-ƙasa.
2385037	Daytime.##person,skis	Da rana.
2391299	What is in between the two beds?##bed,bed,chair,dining table,tv,book,tv	Me tsakanin gadajen biyu?
2349408	Where was the photo taken?##train,book,book,book,book,book	Ina aka ɗauki hoton?
2318598	What is on the sides of the sidewalk?##cat,bench	Menene a gefen wurin  tafiyar?
2315568	Cup.##cup,person,laptop,couch,spoon,keyboard	Kofi.
2319245	How many tennis rackets are pictured here?##person,person,tennis racket,tennis racket	Nawane adadin raket ɗin wasan tanis aka ɗauka a hoto a nan?
2401314	Where are the two people?##horse,horse,person,person,person,person,backpack,backpack	Ina mutanan biyu?
2409296	What color is the Helmet?##person,person,person,person,person,person,skis,skis,person,person	Mene launin hular kwanon?
2357813	Where is the lamp?##refrigerator,suitcase,bottle,bottle,clock,oven,bottle,oven,clock,cup	Ina fitilar?
2374875	Back right burner.##oven	Akan murhun baya na dama.
2327435	On the couch.##person,laptop,potted plant,bottle,couch,couch,laptop,remote,chair,mouse	A kan kujerar.
2377924	What item is used to hear?##umbrella,umbrella,person,person,bench,elephant,person,elephant,person,bench	Wanne abu ake anfani dashi wajan ji?
2408406	Green.##umbrella,umbrella,boat,person,boat	Kore.
2355904	How many slices of pizza are missing from the pizza in the foreground?##pizza,person,pizza,pizza,pizza,pizza,pizza,dining table,pizza,pizza	Yankan pizza guda nawa ne babu daga cikin pizzan na saman gaba?
2395907	Under the bench.##bench,bird,bird,car,bus,bird,car,person,person,truck	Ƙarƙashin bencin.
2327233	A man.##person,bottle,bottle,cat,refrigerator,bottle,bowl,cup,bottle,bottle	Namiji.
2317163	Hat.##person,person,car	Hula.
2360552	Under the kitten.##cat,keyboard,keyboard,keyboard,laptop,keyboard	Kasan mage.
2415381	Where is the man?##book,person,person,person,person,couch,bed	Ina mutumin?
2356628	What color is the sky?##person,bench,bottle	Mene launin sararin samaniya?
2407088	What is on the walls?##sink,toilet	Menene a jikin bangon?
2398225	What is the weather like?##person,skis	Yaya yanayi yake?
2368090	Where is the cross?##bench,bench,bench,person,bench,bench,bench,chair,bench,chair	Ina kusur?
2335423	Daytime.##refrigerator,oven,sink,book,oven,sink	Da rana.
2330938	Behind the counter.##banana,person,bottle,cup,bottle,cup,dining table,bottle,person,bottle	Bayan kanta.
2331786	When was the photo taken?##person,hot dog,person,person	Yaushe aka dauki hotan?
2373265	A woman.##umbrella,person,person,person,person,person,person,person,clock,traffic light	Mata.
2364025	On his knees.##person,baseball glove	Akan gwiwar sa.
2367008	What amount of hot dogs are shown?##hot dog	Hot dogs nawa aka nuna?
2355345	Male.##person,person,tennis racket,bench,tennis racket,potted plant,cell phone,potted plant	Maza.
2333760	The bottom left corner.##person,surfboard	Akusurwa kasa daga bangaran hagu.
2389358	The shadow.##bench,kite,bench	Inuwa.
2388311	A watch.##person,tennis racket	Agogo.
2351388	One giraffe.##giraffe,giraffe,person,person	Raƙumin daya guda Ɗaya.
2329377	Two.##truck,truck,truck	Biyu.
2401976	Where was this picture taken?##bench,bench,bench,boat,boat,chair,bench	A ina aka ɗauki wannan hoton?
2379639	What color is the floor?##teddy bear,cell phone	Wana launi ne ƙasa?
2323147	Due to rain.##car,car,car,car,car,car,car,person,car,truck	Saboda ruwan sama.
2330938	How many pieces of fruit are there?##banana,person,bottle,cup,bottle,cup,dining table,bottle,person,bottle	Kayan marmari nawa ne a nan?
2389169	What is under the food?##broccoli,broccoli,carrot,broccoli,donut,carrot,donut,donut,sandwich,carrot	Menene a ƙasan abincin?
2316490	Where are the chairs?##cat,umbrella,chair,chair	Ina kujerun?
2401437	Fence.##suitcase,bed,suitcase,bed,person	Katanga.
2363917	A train.##train,person,traffic light,traffic light,person,stop sign,person	Jirgin ƙasa.
2388717	What is in the sky?##clock,clock,boat	Menene a sararin samaniya?
2342996	How many bikes are there?##person,motorcycle,car,car,car,backpack,backpack,car,backpack	Keke nawa ne a wurin?
2337896	People.##person,person,person,bicycle,bicycle,train,traffic light,bicycle,traffic light,person	Mutane.
2327260	A dog.##dog	Kare.
2404973	A chicken sandwich.##fork,bottle,sandwich,dining table,carrot,cup,bottle,cup,fork,cup	Sandwich ɗin kaza
2354655	Green.##person,traffic light,car,parking meter,car,car,car,car,car,car	Kore.
2376728	What is on the napkin?##fork,wine glass,fork,bowl,dining table,cake,bowl,knife,fork	Menene akan adikon goge bakin?
2417901	How many children wearing hats?##pizza,person,person,person,person,person,person,person,person,person	Yara nawa ke sanye da hula?
2392791	Food.##person,person,dining table,person,person,person,person,person,handbag,cake	Abinci.
2377188	What color is the couch at the bottom of the frame?##motorcycle,chair,chair,bed,bowl	Mene launin kujerar dake ƙasan firam?
2362266	What is the boy going to do?##person,skateboard	Me yaron zai je yayi?
2374637	What color is the woman's surfboard?##surfboard,person	Menene launin allon hawan igiyar ruwan matar?
2394499	Stripe.##dog,chair,bed,couch,couch	Yanka-yanka.
2389445	Behind the woman on the far wall.##person,person,dining table,clock,keyboard,bottle,backpack,bottle,book,knife	Abayan matar acen gefe.
2378308	"What color light is lit up, on the bottom?"##traffic light,traffic light,traffic light Wacce launi haske ne a kunne dafa ƙasa?
2368090	What is hanging on the cross?##bench,bench,bench,person,bench,bench,bench,chair,bench,chair	Me yake reto daga kan kuros ɗin?
2339787	Where are propellers?##airplane,person,car,car,person,truck,cell phone,car,person,car	Ina farfelolin?
2360685	What are the sheep next to?##sheep,sheep,sheep,sheep,cow,airplane,sheep,cow	A kusa da me tumaki suke?
2360686	What game is being played?##person,tennis racket	Wanne wasa ake yi?
2366911	Caution.##car,car,traffic light,car,car,car,person,umbrella,car,car	A kula.
2378774	Green.##person,person,skateboard,dog,person,bench,bench,bench,person,person	Kore.
2329748	One.##remote,couch,person,couch,potted plant,pizza,vase,remote,chair,vase	Ɗaya.
2401949	What is in the sky?##clock	Menene a sararinsamaniya?
2395872	Who is in the picture?##person,person,teddy bear,handbag	Waye a cikin hoton?
2316213	Who is pictured?##carrot,bird,carrot,carrot,carrot,carrot,carrot,apple,carrot,apple	Waye a hoton?
2372365	A fork and a phone.##person,cake,person,dining table,cell phone,fork,person,orange,orange,orange	Cokali yatsu da wayar sallula.
2370569	A cow.##cow,sheep	Saniya.
2395573	What is the person doing?##person,surfboard	Me mutumin yakeyi?
2401075	How many buses are there?##bus,person,bus,person,person,person,person,clock	Bas nawa ne a wurin?
2403452	One.##airplane,person,person,car,truck,truck,person	Ɗaya.
2407177	What is blue?##person,person,person,person,skateboard,person,skateboard,remote,person,person	Menene shuɗi?
2398813	On the street.##person,person,person,person,person,person,person,bicycle,bicycle,person	A kan titi.
2417947	Black.##person,skis,kite	Baƙi.
2379065	Brown.##dining table,person,cup,chair,chair,cup,chair,sandwich,cup,spoon	Ruwan ƙasa.
2412380	On edge of platform.##person,person,person,handbag,person,person,person,person,person,person	A bakin dandamali.
2388563	What is the bench made of?##bench	Dame akayi bencin?
2407019	A clock.##clock,oven	Agogo.
2413549	What color is the man's shirt?##person,chair,donut,cell phone,mouse,donut,donut,dining table,chair,donut	Wani launi ne rigar mutumin?
2376728	A white design.##fork,wine glass,fork,bowl,dining table,cake,bowl,knife,fork	Farin zane.
2342457	Outdoors.##cow,person,person,person,person,person,person,backpack,person,person	A waje.
2394177	Dogs.##motorcycle,dog,dog,cat	Karnuka.
2380626	No one.##horse,bird	Babu kowa
2355894	Who is holding the donut?##person,donut,person	Waye yake riƙe da donut?
2339344	3##banana,orange,apple,orange,orange	3
2406313	A person.##horse,person	Mutum.
2380647	Clear.##person,skateboard,person	Haske
2390037	In the background up high.##bird,sheep	A saman daga ƙasan hoton.
2338152	How many animals are in the picture?##sheep,sheep	Dabbobi nawa ne a hoton?
2325931	The lady is walking.##person,person,clock,bench,clock,person,truck,traffic light,traffic light,traffic light	Mace nan tana tafiya.
2354781	White.##cup,banana,dining table,microwave	Fari.
2322626	On the step.##car,toilet,truck	Akan matartakala.
2355594	Shorts.##person,person,car,person,person,bench,person,chair,handbag	Gajeren wando.
2389169	What is the liquid on the plate?##broccoli,broccoli,carrot,broccoli,donut,carrot,donut,donut,sandwich,carrot	Meye mai ruwa ruwa a farantin?
2341904	Blue.##train	Shuɗi.
2374895	One.##giraffe,bird	Ɗaya.
2385089	Where was this picture likely taken?##airplane,car,boat,person	A ina ake tunanin an ɗauki hoton nan?
2378098	Where was the picture taken?##person,person,person,motorcycle,person,person,person,person	A ina aka ɗauki hoton?
2405597	What is white?##airplane,car,airplane,airplane,car,airplane,person	Menene fari?
2326112	Blue.##boat,boat,boat,boat	Shuɗi.
2361225	Gray.##frisbee,person	Ruwan toka.
2408580	What color is knife handle?##cup,pizza,pizza,cup,pizza,knife,pizza,dining table,pizza	Menene launin mariƙin wuƙar?
2413488	2##skateboard,person,person,skateboard	2
2362319	Where is the pouch?##cell phone,bowl,spoon,dining table	Ina jakar take?
